Insee - Statistiques locales; ; ; 
Référentiel géographique : France par commune; ; ; 
Code;Nom;Population municipale 2021;Médecin généraliste (en nombre) 2021
2516;Montigny-sous-Marle;70;0
2517;Montigny-sur-Crécy;292;0
2518;Montlevon;300;0
2519;Montloué;190;0
2520;Mont-Notre-Dame;733;0
2521;Montreuil-aux-Lions;1351;1
2522;Mont-Saint-Jean;83;0
2523;Mont-Saint-Martin;71;0
2524;Mont-Saint-Père;691;0
2525;Morcourt;556;0
2526;Morgny-en-Thiérache;104;0
2527;Morsain;466;0
2528;Mortefontaine;221;0
2529;Mortiers;182;0
2530;Moulins;77;0
2531;Moussy-Verneuil;132;0
2532;Moÿ-de-l'Aisne;979;5
2533;Muret-et-Crouttes;106;0
2534;Muscourt;45;0
2535;Nampcelles-la-Cour;113;0
2536;Nampteuil-sous-Muret;98;0
2537;Nanteuil-la-Fosse;207;0
2538;Nanteuil-Notre-Dame;77;0
2539;Nauroy;686;1
2540;Nesles-la-Montagne;1206;0
2541;Neufchâtel-sur-Aisne;421;1
2542;Neuflieux;80;0
2543;Neuilly-Saint-Front;2018;1
2544;Neuve-Maison;610;0
2545;La Neuville-Bosmont;187;0
2546;La Neuville-en-Beine;186;0
2547;La Neuville-Housset;64;0
2548;La Neuville-lès-Dorengt;386;0
2549;Neuville-Saint-Amand;859;0
2550;Neuville-sur-Ailette;120;0
2551;Neuville-sur-Margival;112;0
2552;Neuvillette;191;0
2553;Nizy-le-Comte;240;0
2554;Nogentel;1108;0
2555;Nogent-l'Artaud;2098;0
2556;Noircourt;73;0
2557;Noroy-sur-Ourcq;128;0
2558;Le Nouvion-en-Thiérache;2505;7
2559;Nouvion-et-Catillon;503;0
2560;Nouvion-le-Comte;243;0
2561;Nouvion-le-Vineux;145;0
2562;Nouvron-Vingré;201;0
2563;Noyales;153;0
2564;Bernoy-le-Château;855;0
2565;Œuilly;294;0
2566;Ognes;1108;1
2567;Ohis;272;0
2568;Oigny-en-Valois;168;0
2569;Oisy;481;0
2570;Ollezy;173;0
2571;Omissy;704;0
2572;Orainville;501;0
2573;Orgeval;55;0
2574;Origny-en-Thiérache;1382;1
2575;Origny-Sainte-Benoite;1638;4
2576;Osly-Courtil;325;0
2577;Ostel;91;0
2578;Oulches-la-Vallée-Foulon;84;0
2579;Oulchy-la-Ville;124;0
2580;Oulchy-le-Château;814;1
2581;Paars;317;0
2582;Paissy;78;0
2583;Pancy-Courtecon;53;0
2584;Papleux;116;0
2585;Parcy-et-Tigny;251;0
2586;Parfondeval;139;0
2587;Parfondru;352;0
2588;Pargnan;66;0
2589;Pargny-Filain;255;0
2590;Pargny-la-Dhuys;171;0
2591;Pargny-les-Bois;138;0
2592;Parpeville;192;0
2593;Pasly;1063;0
2594;Passy-en-Valois;126;0
2595;Passy-sur-Marne;138;0
2596;Pavant;756;0
2598;Pernant;681;0
2599;Pierremande;251;0
2600;Pierrepont;330;0
2601;Pignicourt;182;0
2602;Pinon;1655;1
2604;Pithon;80;0
2605;Pleine-Selve;191;0
2606;Le Plessier-Huleu;77;0
2607;Ploisy;91;0
2608;Plomion;461;1
2609;Ployart-et-Vaurseine;22;0
2610;Pommiers;750;0
2612;Pont-Arcy;121;0
2613;Pontavert;602;0
2614;Pontru;276;0
2615;Pontruet;355;0
2616;Pont-Saint-Mard;194;0
2617;Pouilly-sur-Serre;501;0
2618;Prémont;688;0
2619;Prémontré;617;0
2620;Presles-et-Boves;334;0
2621;Presles-et-Thierny;393;0
2622;Priez;56;0
2623;Prisces;95;0
2624;Proisy;273;0
2625;Proix;143;0
2626;Prouvais;337;0
2627;Proviseux-et-Plesnoy;130;0
2628;Puiseux-en-Retz;215;0
2629;Puisieux-et-Clanlieu;323;0
2631;Quierzy;409;0
2632;Quincy-Basse;55;0
2633;Quincy-sous-le-Mont;61;0
2634;Raillimont;89;0
2635;Ramicourt;147;0
2636;Regny;198;0
2637;Remaucourt;290;0
2638;Remies;239;0
2639;Remigny;344;0
2640;Renansart;153;0
2641;Renneval;119;0
2642;Résigny;163;0
2643;Ressons-le-Long;784;0
2644;Retheuil;335;0
2645;Reuilly-Sauvigny;200;0
2647;Ribeauville;68;0
2648;Ribemont;1904;4
2649;Rocourt-Saint-Martin;311;0
2650;Rocquigny;362;0
2651;Rogécourt;100;0
2652;Rogny;101;0
2653;Romeny-sur-Marne;482;0
2654;Romery;83;0
2655;Ronchères;149;0
2656;Roucy;384;0
2657;Rougeries;218;0
2658;Roupy;238;0
2659;Rouvroy;506;0
2660;Rouvroy-sur-Serre;39;0
2661;Royaucourt-et-Chailvet;236;0
2662;Rozet-Saint-Albin;330;0
2663;Rozières-sur-Crise;230;0
2664;Rozoy-Bellevalle;121;0
2665;Grand-Rozoy;299;0
2666;Rozoy-sur-Serre;949;2
2667;Saconin-et-Breuil;197;0
2668;Sains-Richaumont;978;2
2670;Saint-Algis;148;0
2671;Saint-Aubin;280;0
2672;Saint-Bandry;247;0
2673;Saint-Christophe-à-Berry;442;0
2674;Saint-Clément;49;0
2675;Sainte-Croix;134;0
2676;Saint-Erme-Outre-et-Ramecourt;1705;3
2677;Saint-Eugène;236;0
2678;Sainte-Geneviève;67;0
2679;Saint-Gengoulph;152;0
2680;Saint-Gobain;2315;3
2681;Saint-Gobert;282;0
2682;Saint-Mard;115;0
2683;Saint-Martin-Rivière;111;0
2684;Saint-Michel;3252;3
2685;Saint-Nicolas-aux-Bois;123;0
2686;Saint-Paul-aux-Bois;366;0
2687;Saint-Pierre-Aigle;336;0
2688;Saint-Pierre-lès-Franqueville;43;0
2689;Saint-Pierremont;40;0
2690;Sainte-Preuve;72;0
2691;Saint-Quentin;52958;73
2693;Saint-Rémy-Blanzy;224;0
2694;Saint-Simon;612;0
2696;Saint-Thomas;72;0
2697;Samoussy;381;0
2698;Sancy-les-Cheminots;100;0
2699;Saponay;273;0
2701;Saulchery;697;0
2702;Savy;609;0
2703;Seboncourt;1084;0
2704;Selens;220;0
2705;La Selve;202;0
2706;Septmonts;567;0
2707;Septvaux;179;0
2708;Sequehart;213;0
2709;Serain;400;0
2710;Seraucourt-le-Grand;723;0
2711;Serches;279;0
2712;Sergy;139;0
2713;Seringes-et-Nesles;264;0
2714;Sermoise;354;0
2715;Serval;42;0
2716;Servais;290;0
2717;Séry-lès-Mézières;601;0
2718;Silly-la-Poterie;116;0
2719;Sinceny;2000;3
2720;Sissonne;2063;2
2721;Sissy;474;0
2722;Soissons;28705;33
2723;Soize;96;0
2724;Sommelans;59;0
2725;Sommeron;136;0
2726;Sommette-Eaucourt;177;0
2727;Sons-et-Ronchères;209;0
2728;Sorbais;257;0
2729;Soucy;77;0
2730;Soupir;268;0
2731;Le Sourd;178;0
2732;Surfontaine;105;0
2734;Taillefontaine;267;0
2735;Tannières;16;0
2736;Tartiers;164;0
2737;Tavaux-et-Pontséricourt;551;0
2738;Tergnier;13431;6
2739;Terny-Sorny;336;0
2740;Thenailles;221;0
2741;Thenelles;541;0
2742;Thiernu;119;0
2743;Le Thuel;153;0
2744;Torcy-en-Valois;74;0
2745;Toulis-et-Attencourt;113;0
2746;Travecy;670;0
2747;Trefcon;82;0
2748;Trélou-sur-Marne;942;0
2749;Troësnes;214;0
2750;Trosly-Loire;559;0
2751;Trucy;141;0
2752;Tugny-et-Pont;283;0
2753;Tupigny;328;0
2754;Ugny-le-Gay;186;0
2755;Urcel;555;2
2756;Urvillers;688;0
2757;Vadencourt;517;0
2758;Vailly-sur-Aisne;2015;2
2759;La Vallée-au-Blé;362;0
2760;La Vallée-Mulâtre;143;0
2761;Variscourt;210;0
2762;Vassens;160;0
2763;Vasseny;211;0
2764;Vassogne;91;0
2765;Vaucelles-et-Beffecourt;235;0
2766;Vaudesson;237;0
2767;Vauxrezis;321;0
2768;Vauxaillon;517;0
2769;Vaux-Andigny;915;1
2770;Vauxbuin;778;0
2772;Vaux-en-Vermandois;148;0
2773;Vauxtin;40;0
2774;Vendelles;121;0
2775;Vendeuil;926;1
2776;Vendhuile;563;1
2777;Vendières;133;0
2778;Vendresse-Beaulne;97;0
2779;Vénérolles;221;0
2780;Venizel;1348;1
2781;Verdilly;457;0
2782;Le Verguier;218;0
2783;Grand-Verly;137;0
2784;Petit-Verly;150;0
2785;Vermand;1101;1
2786;Verneuil-sous-Coucy;129;0
2787;Verneuil-sur-Serre;261;0
2788;Versigny;466;0
2789;Vervins;2600;6
2790;Vesles-et-Caumont;242;0
2791;Veslud;265;0
2792;Veuilly-la-Poterie;156;0
2793;Vézaponin;114;0
2794;Vézilly;185;0
2795;Vic-sur-Aisne;1602;1
2796;Vichel-Nanteuil;90;0
2797;Viel-Arcy;172;0
2798;Viels-Maisons;1205;0
2799;Vierzy;395;0
2800;Viffort;314;0
2801;Vigneux-Hocquet;268;0
2802;La Ville-aux-Bois-lès-Dizy;205;0
2803;La Ville-aux-Bois-lès-Pontavert;145;0
2804;Villemontoire;200;0
2805;Villeneuve-Saint-Germain;2541;5
2806;Villeneuve-sur-Fère;292;0
2807;Villequier-Aumont;666;0
2808;Villeret;275;0
2809;Villers-Agron-Aiguizy;66;0
2810;Villers-Cotterêts;10454;8
2812;Villers-Hélon;199;0
2813;Villers-le-Sec;251;0
2814;Villers-lès-Guise;163;0
2815;Villers-Saint-Christophe;424;0
2816;Villers-sur-Fère;526;1
2817;Ville-Savoye;83;0
2818;Villiers-Saint-Denis;1157;0
2819;Vincy-Reuil-et-Magny;107;0
2820;Viry-Noureuil;1684;2
2821;Vivaise;668;0
2822;Vivières;403;1
2823;Voharies;75;0
2824;Vorges;376;0
2826;Voulpaix;348;0
2827;Voyenne;307;0
2828;Vregny;91;0
2829;Vuillery;43;0
2830;Wassigny;966;0
2831;Watigny;369;0
2832;Wiège-Faty;182;0
2833;Wimy;479;0
2834;Wissignicourt;164;0
3001;Abrest;2919;2
3002;Agonges;305;0
3003;Ainay-le-Château;984;1
3004;Andelaroche;229;0
3005;Archignat;337;0
3006;Arfeuilles;625;0
3007;Arpheuilles-Saint-Priest;365;0
3008;Arronnes;379;0
3009;Aubigny;140;0
3010;Audes;413;0
3011;Aurouër;423;0
3012;Autry-Issards;313;0
3013;Avermes;4060;1
3014;Avrilly;136;0
3015;Bagneux;330;0
3016;Barberier;141;0
3017;Barrais-Bussolles;186;0
3018;Bayet;675;0
3019;Beaulon;1632;2
3020;Beaune-d'Allier;290;0
3021;Bègues;226;0
3022;Bellenaves;982;1
3023;Bellerive-sur-Allier;8855;8
3024;Bert;247;0
3025;Bessay-sur-Allier;1365;0
3026;Besson;763;1
3027;Bézenet;923;1
3028;Billezois;363;0
3029;Billy;810;0
3030;Biozat;901;0
3031;Bizeneuille;295;0
3032;Blomard;236;0
3033;Bost;180;0
3034;Boucé;490;0
3035;Le Bouchaud;199;0
3036;Bourbon-l'Archambault;2554;6
3037;Braize;259;0
3038;Bransat;527;0
3039;Bresnay;385;0
3040;Bressolles;1139;0
3041;Le Brethon;322;0
3042;Le Breuil;531;0
3043;Broût-Vernet;1200;2
3044;Brugheas;1547;0
3045;Busset;817;0
3046;Buxières-les-Mines;1004;1
3047;La Celle;402;0
3048;Cérilly;1309;1
3049;Cesset;427;0
3050;La Chabanne;174;0
3051;Chambérat;286;0
3052;Chamblet;1085;1
3053;Chantelle;1108;3
3054;Chapeau;237;0
3055;La Chapelaude;942;2
3056;La Chapelle;390;0
3057;La Chapelle-aux-Chasses;196;0
3058;Chappes;241;0
3059;Chareil-Cintrat;376;0
3060;Charmeil;987;1
3061;Charmes;381;0
3062;Charroux;342;0
3063;Chassenard;1026;0
3064;Château-sur-Allier;169;0
3065;Châtel-de-Neuvre;552;0
3066;Châtel-Montagne;321;1
3067;Châtelperron;133;0
3068;Châtelus;108;0
3069;Châtillon;310;0
3070;Chavenon;137;0
3071;Chavroches;256;0
3072;Chazemais;499;0
3073;Chemilly;605;0
3074;Chevagnes;641;5
3075;Chezelle;158;0
3076;Chézy;217;0
3077;Chirat-l'Église;128;0
3078;Chouvigny;228;0
3079;Cindré;289;0
3080;Cognat-Lyonne;708;0
3081;Colombier;320;0
3082;Commentry;6059;7
3083;Contigny;577;0
3084;Cosne-d'Allier;2020;3
3085;Coulandon;637;0
3086;Coulanges;298;0
3087;Couleuvre;595;0
3088;Courçais;313;0
3089;Coutansouze;156;0
3090;Couzon;314;0
3091;Créchy;430;0
3092;Cressanges;634;0
3093;Creuzier-le-Neuf;1230;0
3094;Creuzier-le-Vieux;3254;3
3095;Cusset;12909;12
3096;Deneuille-lès-Chantelle;90;0
3097;Deneuille-les-Mines;358;0
3098;Désertines;4387;8
3099;Deux-Chaises;384;0
3100;Diou;1359;0
3101;Domérat;8667;6
3102;Dompierre-sur-Besbre;2990;3
3103;Le Donjon;1028;3
3104;Doyet;1149;2
3105;Droiturier;365;0
3106;Durdat-Larequille;1320;0
3107;Ébreuil;1271;3
3108;Échassières;370;0
3109;Escurolles;792;1
3110;Espinasse-Vozelle;974;0
3111;Estivareilles;1116;1
3112;Étroussat;664;0
3113;Ferrières-sur-Sichon;516;0
3114;La Ferté-Hauterive;265;0
3115;Fleuriel;340;0
3116;Fourilles;187;0
3117;Franchesse;480;0
3118;Gannat;5759;8
3119;Gannay-sur-Loire;404;0
3120;Garnat-sur-Engièvre;692;0
3121;Gennetines;629;0
3122;Gipcy;237;1
3124;Gouise;220;0
3125;La Guillermie;120;0
3126;Hauterive;1186;0
3127;Hérisson;583;1
3128;Huriel;2600;2
3129;Hyds;304;0
3130;Isle-et-Bardais;281;0
3131;Isserpent;559;0
3132;Jaligny-sur-Besbre;551;1
3133;Jenzat;515;0
3134;Laféline;194;0
3135;Lalizolle;415;0
3136;Lamaids;216;0
3137;Langy;269;0
3138;Lapalisse;3137;4
3139;Laprugne;311;0
3140;Lavault-Sainte-Anne;1143;0
3141;Lavoine;150;0
3142;Lenax;242;0
3143;Lételon;90;0
3144;Liernolles;205;0
3145;Lignerolles;751;0
3146;Limoise;172;0
3147;Loddes;168;0
3148;Loriges;347;0
3149;Louchy-Montfand;418;0
3150;Louroux-Bourbonnais;204;0
3151;Louroux-de-Beaune;168;0
3152;Louroux-de-Bouble;229;0
3154;Luneau;272;0
3155;Lurcy-Lévis;1879;2
3156;Lusigny;1651;1
3157;Magnet;1037;0
3158;Haut-Bocage;855;1
3159;Malicorne;773;0
3160;Marcenat;415;0
3161;Marcillat-en-Combraille;905;4
3162;Marigny;201;0
3163;Mariol;713;0
3164;Le Mayet-d'École;294;0
3165;Le Mayet-de-Montagne;1387;5
3166;Mazerier;313;0
3167;Mazirat;287;0
3168;Meaulne-Vitray;901;1
3169;Meillard;315;0
3170;Meillers;126;0
3171;Mercy;243;0
3172;Mesples;122;0
3173;Molinet;1139;1
3174;Molles;925;0
3175;Monestier;275;0
3176;Monétay-sur-Allier;540;0
3177;Monétay-sur-Loire;247;0
3178;Montaiguët-en-Forez;287;0
3179;Montaigu-le-Blin;300;0
3180;Montbeugny;651;0
3181;Montcombroux-les-Mines;295;0
3182;Monteignet-sur-l'Andelot;262;0
3183;Le Montet;470;0
3184;Montilly;503;0
3185;Montluçon;33342;38
3186;Montmarault;1523;3
3187;Montoldre;613;0
3188;Montord;212;0
3189;Montvicq;702;0
3190;Moulins;19343;30
3191;Murat;271;0
3192;Nades;154;0
3193;Nassigny;193;0
3194;Naves;128;0
3195;Néris-les-Bains;2514;3
3196;Neuilly-en-Donjon;206;0
3197;Neuilly-le-Réal;1444;5
3198;Neure;196;0
3200;Neuvy;1492;1
3201;Nizerolles;295;0
3202;Noyant-d'Allier;596;0
3203;Paray-le-Frésil;382;0
3204;Paray-sous-Briailles;617;0
3205;Périgny;455;0
3206;La Petite-Marche;164;0
3207;Pierrefitte-sur-Loire;511;0
3208;Le Pin;428;0
3209;Poëzat;152;0
3210;Pouzy-Mésangy;388;0
3211;Prémilhat;2507;1
3212;Quinssaines;1524;0
3213;Reugny;260;0
3214;Rocles;347;0
3215;Rongères;544;0
3216;Ronnet;175;0
3217;Saint-Angel;759;0
3218;Saint-Aubin-le-Monial;268;0
3219;Saint-Bonnet-de-Four;219;0
3220;Saint-Bonnet-de-Rochefort;718;0
3221;Saint-Bonnet-Tronçais;733;2
3222;Saint-Caprais;92;0
3223;Saint-Christophe-en-Bourbonnais;432;0
3224;Saint-Clément;284;0
3225;Saint-Désiré;433;0
3226;Saint-Didier-en-Donjon;246;0
3227;Saint-Didier-la-Forêt;376;0
3228;Saint-Éloy-d'Allier;50;0
3229;Saint-Ennemond;612;0
3230;Saint-Étienne-de-Vicq;527;0
3231;Saint-Fargeol;187;0
3232;Saint-Félix;292;0
3233;Saint-Genest;388;0
3234;Saint-Gérand-de-Vaux;382;0
3235;Saint-Gérand-le-Puy;950;1
3236;Saint-Germain-des-Fossés;3638;5
3237;Saint-Germain-de-Salles;427;0
3238;Saint-Hilaire;515;0
3239;Saint-Léger-sur-Vouzance;261;0
3240;Saint-Léon;536;1
3241;Saint-Léopardin-d'Augy;370;0
3242;Saint-Loup;568;0
3243;Saint-Marcel-en-Murat;126;0
3244;Saint-Marcel-en-Marcillat;125;1
3245;Saint-Martin-des-Lais;125;0
3246;Saint-Martinien;594;0
3247;Saint-Menoux;1120;0
3248;Saint-Nicolas-des-Biefs;162;0
3249;Saint-Palais;159;0
3250;Saint-Pierre-Laval;358;0
3251;Saint-Plaisir;407;0
3252;Saint-Pont;695;0
3253;Saint-Pourçain-sur-Besbre;370;0
3254;Saint-Pourçain-sur-Sioule;4997;8
3255;Saint-Priest-d'Andelot;145;0
3256;Saint-Priest-en-Murat;213;0
3257;Saint-Prix;793;0
3258;Saint-Rémy-en-Rollat;1767;1
3259;Saint-Sauvier;330;0
3260;Saint-Sornin;221;0
3261;Sainte-Thérence;179;0
3262;Saint-Victor;2093;3
3263;Saint-Voir;199;0
3264;Saint-Yorre;2595;4
3265;Saligny-sur-Roudon;656;0
3266;Sanssat;277;0
3267;Saulcet;652;0
3268;Saulzet;387;0
3269;Sauvagny;83;0
3270;Sazeret;141;0
3271;Serbannes;813;0
3272;Servilly;273;0
3273;Seuillet;479;0
3274;Sorbier;317;0
3275;Souvigny;1726;3
3276;Sussat;103;0
3277;Target;251;0
3278;Taxat-Senat;200;0
3279;Teillet-Argenty;554;0
3280;Terjat;181;0
3281;Le Theil;389;0
3282;Theneuille;350;0
3283;Thiel-sur-Acolin;1029;0
3284;Thionne;284;0
3285;Tortezais;177;0
3286;Toulon-sur-Allier;1157;0
3287;Treban;381;0
3288;Treignat;398;0
3289;Treteau;514;0
3290;Trévol;1636;1
3291;Trézelles;400;0
3292;Tronget;887;2
3293;Urçay;291;0
3294;Ussel-d'Allier;170;0
3295;Valignat;69;0
3296;Valigny;371;0
3297;Vallon-en-Sully;1491;1
3298;Varennes-sur-Allier;3609;2
3299;Varennes-sur-Tèche;223;0
3300;Vaumas;535;1
3301;Vaux;1164;0
3302;Veauce;38;0
3303;Venas;230;0
3304;Vendat;2254;1
3305;Verneix;581;0
3306;Le Vernet;1913;1
3307;Verneuil-en-Bourbonnais;234;0
3308;Vernusse;150;0
3309;Le Veurdre;464;1
3310;Vichy;25789;41
3311;Vicq;293;0
3312;Vieure;273;0
3313;Le Vilhain;273;0
3314;Villebret;1331;0
3315;Villefranche-d'Allier;1268;1
3316;Villeneuve-sur-Allier;1051;2
3317;Viplaix;292;0
3319;Voussac;491;0
3320;Ygrande;777;0
3321;Yzeure;12598;5
4001;Aiglun;1413;0
4004;Allemagne-en-Provence;541;0
4005;Allons;123;0
4006;Allos;820;2
4007;Angles;69;0
4008;Annot;1017;2
4009;Archail;14;0
4012;Aubenas-les-Alpes;88;0
4013;Aubignosc;614;0
4016;Authon;61;0
4017;Auzet;102;0
4018;Banon;1065;3
4019;Barcelonnette;2539;8
4020;Barles;131;0
4021;Barras;146;1
4022;Barrême;405;1
4023;Bayons;197;0
4024;Beaujeu;124;0
4025;Beauvezer;389;0
4026;Bellaffaire;151;0
4027;Bevons;255;0
4028;Beynes;121;0
4030;Blieux;54;0
4031;Bras-d'Asse;546;0
4032;Braux;128;0
4033;Ubaye-Serre-Ponçon;788;0
4034;La Brillanne;1109;0
4035;Brunet;287;0
4036;Le Brusquet;968;0
4037;Le Caire;74;0
4039;Castellane;1456;3
4040;Le Castellard-Mélan;61;0
4041;Le Castellet;301;0
4042;Castellet-lès-Sausses;138;0
4043;Val-de-Chalvagne;84;0
4045;Céreste-en-Luberon;1194;2
4046;Le Chaffaut-Saint-Jurson;691;0
4047;Champtercier;821;0
4049;Château-Arnoux-Saint-Auban;5082;6
4050;Châteaufort;25;0
4051;Châteauneuf-Miravail;74;0
4053;Châteauneuf-Val-Saint-Donat;516;0
4054;Châteauredon;71;0
4055;Chaudon-Norante;185;0
4057;Clamensane;178;0
4058;Claret;288;0
4059;Clumanc;221;0
4061;Colmars;513;2
4062;La Condamine-Châtelard;154;0
4063;Corbières-en-Provence;1254;0
4065;Cruis;636;0
4066;Curbans;581;0
4067;Curel;52;0
4068;Dauphin;838;0
4069;Demandolx;119;0
4070;Digne-les-Bains;17192;22
4072;Draix;112;0
4073;Enchastrayes;396;1
4074;Entrages;100;0
4075;Entrepierres;396;0
4076;Entrevaux;801;1
4077;Entrevennes;170;0
4079;L'Escale;1377;2
4081;Esparron-de-Verdon;386;0
4084;Estoublon;483;1
4085;Faucon-du-Caire;61;0
4086;Faucon-de-Barcelonnette;293;0
4087;Fontienne;133;0
4088;Forcalquier;5118;7
4090;Le Fugeret;205;0
4091;Ganagobie;91;0
4092;La Garde;124;0
4093;Gigors;59;0
4094;Gréoux-les-Bains;2939;16
4095;L'Hospitalet;93;0
4096;Jausiers;1140;2
4097;La Javie;372;0
4099;Lambruisse;83;0
4101;Lardiers;134;0
4102;Le Lauzet-Ubaye;195;0
4104;Limans;389;0
4106;Lurs;376;0
4107;Majastres;5;0
4108;Malijai;2002;2
4109;Mallefougasse-Augès;324;0
4110;Mallemoisson;984;1
4111;Mane;1369;2
4112;Manosque;22926;28
4113;Marcoux;454;0
4115;Méailles;118;0
4116;Les Mées;3884;3
4118;Melve;123;0
4120;Val d'Oronaye;108;0
4121;Mézel;625;1
4122;Mirabeau;509;0
4123;Mison;1111;0
4124;Montagnac-Montpezat;408;0
4126;Montclar;399;0
4127;Montfort;329;0
4128;Montfuron;225;0
4129;Montjustin;59;0
4130;Montlaux;213;0
4132;Montsalier;159;0
4133;Moriez;238;0
4134;La Motte-du-Caire;549;1
4135;Moustiers-Sainte-Marie;706;0
4136;La Mure-Argens;321;0
4137;Nibles;49;0
4138;Niozelles;281;0
4139;Noyers-sur-Jabron;524;0
4140;Les Omergues;128;0
4141;Ongles;361;0
4142;Oppedette;47;0
4143;Oraison;5981;4
4144;La Palud-sur-Verdon;352;0
4145;Peipin;1480;1
4148;Peyroules;248;0
4149;Peyruis;2804;3
4150;Piégut;208;0
4151;Pierrerue;525;0
4152;Pierrevert;3941;4
4154;Pontis;95;0
4155;Prads-Haute-Bléone;175;0
4156;Puimichel;262;0
4157;Puimoisson;673;0
4158;Quinson;408;0
4159;Redortiers;86;0
4160;Reillanne;1713;3
4161;Méolans-Revel;323;0
4162;Revest-des-Brousses;261;0
4163;Revest-du-Bion;498;0
4164;Revest-Saint-Martin;85;0
4166;Riez;1643;7
4167;La Robine-sur-Galabre;282;0
4169;La Rochegiron;107;0
4170;La Rochette;72;0
4171;Rougon;121;0
4172;Roumoules;735;0
4173;Saint-André-les-Alpes;1023;1
4174;Saint-Benoît;159;0
4175;Sainte-Croix-à-Lauze;88;0
4176;Sainte-Croix-du-Verdon;115;0
4177;Hautes-Duyes;48;0
4178;Saint-Étienne-les-Orgues;1305;2
4179;Saint-Geniez;107;0
4180;Saint-Jacques;76;0
4181;Saint-Jeannet;47;0
4182;Saint-Julien-d'Asse;221;0
4183;Saint-Julien-du-Verdon;165;0
4184;Saint-Jurs;135;0
4186;Saint-Laurent-du-Verdon;92;0
4187;Saint-Lions;39;0
4188;Saint-Maime;885;0
4189;Saint-Martin-de-Brômes;630;0
4190;Saint-Martin-les-Eaux;125;0
4191;Saint-Martin-lès-Seyne;10;0
4192;Saint-Michel-l'Observatoire;1226;1
4193;Saint-Paul-sur-Ubaye;176;0
4194;Saint-Pierre;96;0
4195;Saint-Pons;604;0
4197;Sainte-Tulle;3489;4
4199;Saint-Vincent-sur-Jabron;169;0
4200;Salignac;679;0
4201;Saumane;119;0
4202;Sausses;131;0
4203;Selonnet;466;0
4204;Senez;158;0
4205;Seyne;1366;3
4206;Sigonce;422;1
4207;Sigoyer;98;0
4208;Simiane-la-Rotonde;607;0
4209;Sisteron;7699;11
4210;Soleilhas;86;0
4211;Sourribes;179;0
4214;Tartonne;127;0
4216;Thèze;243;0
4217;Thoard;733;0
4218;Thorame-Basse;216;0
4219;Thorame-Haute;246;0
4220;Les Thuiles;369;0
4222;Turriers;344;0
4224;Ubraye;99;0
4226;Uvernet-Fours;532;1
4227;Vachères;303;0
4228;Valavoire;38;0
4229;Valbelle;237;0
4230;Valensole;3155;2
4231;Valernes;241;0
4233;Vaumeilh;267;0
4234;Venterol;227;0
4235;Verdaches;61;0
4236;Vergons;111;0
4237;Le Vernet;125;0
4240;Villars-Colmars;252;0
4241;Villemus;193;0
4242;Villeneuve;4355;3
4244;Volonne;1638;2
4245;Volx;3219;2
5001;Abriès-Ristolas;382;0
5003;Aiguilles;377;15
5004;Ancelle;913;3
5006;L'Argentière-la-Bessée;2267;3
5007;Arvieux;348;0
5008;Aspremont;366;0
5009;Aspres-lès-Corps;95;0
5010;Aspres-sur-Buëch;806;2
5011;Avançon;418;0
5012;Baratier;631;0
5013;Barcillonnette;131;0
5014;Barret-sur-Méouge;187;0
5016;La Bâtie-Montsaléon;273;0
5017;La Bâtie-Neuve;2595;3
5018;La Bâtie-Vieille;327;0
5019;La Beaume;150;0
5021;Le Bersac;140;0
5022;Bréziers;242;0
5023;Briançon;10561;15
5024;Valdoule;213;0
5025;Buissard;202;0
5026;Ceillac;277;0
5027;Cervières;193;0
5028;Chabestan;171;0
5029;Chabottes;934;0
5031;Champcella;182;0
5032;Champoléon;135;0
5033;Chanousse;40;0
5035;Châteauneuf-d'Oze;30;0
5036;Châteauroux-les-Alpes;1212;0
5037;Châteauvieux;528;0
5038;Château-Ville-Vieille;306;0
5039;Aubessagne;730;1
5040;Chorges;3065;16
5044;Crévoux;123;0
5045;Crots;1136;0
5046;Embrun;6404;15
5047;Éourres;130;0
5048;L'Épine;202;0
5049;Esparron;58;0
5050;Espinasses;807;1
5051;Étoile-Saint-Cyrice;26;0
5052;Eygliers;795;0
5053;Garde-Colombe;522;0
5054;La Fare-en-Champsaur;463;0
5055;La Faurie;307;0
5056;Forest-Saint-Julien;334;0
5057;Fouillouse;263;0
5058;Freissinières;197;0
5059;La Freissinouse;944;0
5060;Furmeyer;181;0
5061;Gap;40500;64
5062;Le Glaizil;171;0
5063;La Grave;477;0
5064;La Chapelle-en-Valgaudémar;104;0
5065;Guillestre;2292;4
5066;La Haute-Beaume;8;0
5068;Jarjayes;465;0
5070;Laragne-Montéglin;3585;6
5071;Lardier-et-Valença;351;0
5072;Laye;243;0
5073;Lazer;339;0
5074;Lettret;203;0
5075;Manteyer;475;0
5076;Méreuil;98;0
5077;Molines-en-Queyras;304;0
5078;Monêtier-Allemont;290;1
5079;Le Monêtier-les-Bains;1013;0
5080;Montbrand;69;0
5081;Montclus;48;0
5082;Mont-Dauphin;171;0
5084;Montgardin;478;0
5085;Montgenèvre;457;3
5086;Montjay;104;0
5087;Montmaur;536;0
5089;Montrond;90;0
5090;La Motte-en-Champsaur;209;0
5091;Moydans;39;0
5092;Neffes;791;0
5093;Névache;359;0
5094;Nossage-et-Bénévent;12;0
5095;Le Noyer;306;0
5096;Orcières;683;3
